symbol,n_tree,point_ic_tree,ci_lower_tree,ci_upper_tree,passes_tree,p_value_tree,p_value_fdr_tree,passes_fdr_significant_tree,passes_fdr_tree,n_linear,point_ic_linear,ci_lower_linear,ci_upper_linear,passes_linear,p_value_linear,p_value_fdr_linear,passes_fdr_significant_linear,passes_fdr_linear,n_baseline,point_ic_baseline,ci_lower_baseline,ci_upper_baseline,passes_baseline,p_value_baseline,p_value_fdr_baseline,passes_fdr_significant_baseline,passes_fdr_baseline
FXI,24559,0.13839247130695687,0.1259262445281455,0.15089815316568267,True,0.0,0.0,True,True,24559,0.0033859215082616884,-0.008691147350459763,0.0173099219104232,False,0.5957009756999843,0.6354143740799832,False,False,24559,0.029261074073424143,0.016639001051895703,0.04166175947730314,True,4.510781973943168e-06,4.748191551519124e-06,True,True
FXY,24432,0.1268090597040661,0.11518285773443382,0.13971533120380494,True,0.0,0.0,True,True,24432,-0.007295328810867092,-0.020781507120775016,0.005095301824426389,False,0.254173569336857,0.3128290084145932,False,False,24432,0.03277521041768415,0.020648193400649724,0.04308112365834288,True,2.989273832909589e-07,3.2759165292159884e-07,True,True
GDX,28670,0.24245114807215337,0.23140852923947416,0.2528537685779916,True,0.0,0.0,True,True,28670,0.025579521509516593,0.01453188164942964,0.036008975440084856,True,1.4796234798941654e-05,9.86415653262777e-05,True,True,28670,0.08306773186209221,0.07104039853548617,0.09398193235795076,True,0.0,0.0,True,True
GLD,28670,0.20165702819506065,0.1915393051235149,0.21321931924477144,True,0.0,0.0,True,True,28670,0.012526730565602315,0.0008620808067254359,0.022849678937734492,True,0.03391809671430801,0.05773293057754555,False,False,28670,0.07057642849681374,0.05902564385462612,0.08033760865193465,True,0.0,0.0,True,True
HYG,28670,0.21970522418528404,0.20862485239494985,0.23075498392528893,True,0.0,0.0,True,True,28670,0.04191054510620826,0.02993260825221729,0.05408354053428616,True,1.254774062431352e-12,2.461320036672987e-11,True,True,28670,0.07067780968701451,0.05915110952577059,0.08253296396443091,True,0.0,0.0,True,True
IBB,28669,0.2679428013622881,0.25725495656569247,0.2783212831237863,True,0.0,0.0,True,True,28669,0.0182133861418058,0.006435043968591212,0.029256115898915264,True,0.00204239138284934,0.005634183125101628,True,True,28669,0.06841504119192188,0.056763936010106895,0.08062813898142687,True,0.0,0.0,True,True
IBIT,2621,0.2254328532299131,0.18763434590346884,0.26563713678048,True,0.0,0.0,True,True,2621,0.008495406762533544,-0.030161985919058703,0.044864565765086954,False,0.6637593674452933,0.6986940709950457,False,False,2621,0.04471374672993096,0.00926253196341137,0.08399059068798854,True,0.022067465326812696,0.022067465326812696,True,True
IEF,14363,0.17388393312440417,0.1547920389161896,0.19219806301131365,True,0.0,0.0,True,True,14363,0.011405297129167642,-0.0074900494696555735,0.02719618770432244,False,0.17168747115630345,0.2641345710096976,False,False,14363,0.05679966285530259,0.03968467526861685,0.0724895200568996,True,9.618084106932656e-12,1.3989940519174773e-11,True,True
IGV,28645,0.2573025456841388,0.24572883914115765,0.2682952997425339,True,0.0,0.0,True,True,28645,0.013471048056016467,0.002761913463033742,0.024064661356351456,True,0.022610271790687753,0.04110958507397773,True,True,28645,0.05923250890584254,0.04835710000416265,0.0700627282883959,True,0.0,0.0,True,True
INDA,20977,0.15414338529883498,0.14142806609232475,0.16890364973904415,True,0.0,0.0,True,True,20977,0.027919305243269524,0.015147706535484199,0.04087561396841705,True,5.2496975564642057e-05,0.00029998271751224034,True,True,20977,0.04155388806415642,0.0285597056787213,0.05513569953431685,True,1.7369266025468733e-09,2.205621082599204e-09,True,True
IPO,15132,0.19147810131110404,0.17487235153344213,0.2072614272298876,True,0.0,0.0,True,True,15132,0.026504768510740687,0.011482818402231977,0.04246876017958256,True,0.001111323910655937,0.0032928115871287016,True,True,15132,0.0532641761641154,0.03762084978341117,0.07023403663361416,True,5.517541978861118e-11,7.743918566822622e-11,True,True
ITA,28093,0.24182184791433894,0.22920948162638344,0.25301532715542474,True,0.0,0.0,True,True,28093,0.015896791660069527,0.005156969400711589,0.027457606893862906,True,0.007710155401195795,0.017080860301742523,True,True,28093,0.05692193565370462,0.04487176987413657,0.06897939048270198,True,0.0,0.0,True,True
IWM,28670,0.262054223408489,0.25174358727877216,0.27305107993094824,True,0.0,0.0,True,True,28670,0.017584647493904097,0.007486946283821976,0.02939786019512927,True,0.0029054215390282856,0.007497862036202027,True,True,28670,0.06696065628325733,0.056400371215863755,0.07789294950477303,True,0.0,0.0,True,True
