iShares Russell 3000 ETF
Fund Holdings as of,"Sep 14, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"46,750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"SNPS","SYNOPSYS","Information Technology","Equity","19,523,494.55","0.10","19,523,494.55","51,185.00","381.43","United States","NASDAQ","USD","1.00","USD","-"
"NOC","NORTHROP GRUMMAN CORP","Industrials","Equity","19,440,650.18","0.10","19,440,650.18","36,862.00","527.39","United States","NYSE","USD","1.00","USD","-"
"KKR","KKR AND CO INC","Financials","Equity","19,419,948.03","0.10","19,419,948.03","189,889.00","102.27","United States","NYSE","USD","1.00","USD","-"
"ABNB","AIRBNB CLASS A","Consumer Discretionary","Equity","19,389,594.30","0.10","19,389,594.30","113,622.00","170.65","United States","NASDAQ","USD","1.00","USD","-"
"CL","COLGATE-PALMOLIVE","Consumer Staples","Equity","19,209,765.74","0.10","19,209,765.74","218,566.00","87.89","United States","NYSE","USD","1.00","USD","-"
"HLT","HILTON WORLDWIDE HOLDINGS","Consumer Discretionary","Equity","19,046,302.60","0.09","19,046,302.60","61,321.00","310.60","United States","NYSE","USD","1.00","USD","-"
"BE","BLOOM ENERGY CLASS A","Industrials","Equity","18,955,638.15","0.09","18,955,638.15","73,743.00","257.05","United States","NYSE","USD","1.00","USD","-"
"ECL","ECOLAB","Materials","Equity","18,947,924.74","0.09","18,947,924.74","68,774.00","275.51","United States","NYSE","USD","1.00","USD","-"
"CTAS","CINTAS","Industrials","Equity","18,812,817.60","0.09","18,812,817.60","93,680.00","200.82","United States","NASDAQ","USD","1.00","USD","-"
"FDX","FEDEX CORP","Industrials","Equity","18,798,897.51","0.09","18,798,897.51","60,143.00","312.57","United States","NYSE","USD","1.00","USD","-"
"WBD","WARNER BROS. DISCOVERY SERIES A","Communication","Equity","18,573,622.30","0.09","18,573,622.30","660,983.00","28.10","United States","NASDAQ","USD","1.00","USD","-"
"BSX","BOSTON SCIENTIFIC CORP","Health Care","Equity","18,372,110.80","0.09","18,372,110.80","407,816.00","45.05","United States","NYSE","USD","1.00","USD","-"
"AEP","AMERICAN ELECTRIC POWER INC","Utilities","Equity","18,293,430.72","0.09","18,293,430.72","149,664.00","122.23","United States","NASDAQ","USD","1.00","USD","-"
"ALL","ALLSTATE CORP","Financials","Equity","18,274,536.00","0.09","18,274,536.00","70,700.00","258.48","United States","NYSE","USD","1.00","USD","-"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","17,998,825.64","0.09","17,998,825.64","87,812.00","204.97","United States","NYSE","USD","1.00","USD","-"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","17,837,892.60","0.09","17,837,892.60","70,422.00","253.30","United States","NYSE","USD","1.00","USD","-"
"DLR","DIGITAL REALTY TRUST REIT","Real Estate","Equity","17,828,012.80","0.09","17,828,012.80","99,520.00","179.14","United States","NYSE","USD","1.00","USD","-"
"AON","AON PLC CLASS A","Financials","Equity","17,811,987.96","0.09","17,811,987.96","57,174.00","311.54","United States","NYSE","USD","1.00","USD","-"
"RCL","ROYAL CARIBBEAN GROUP","Consumer Discretionary","Equity","17,639,653.22","0.09","17,639,653.22","69,083.00","255.34","United States","NYSE","USD","1.00","USD","-"
"PCAR","PACCAR INC","Industrials","Equity","17,603,626.52","0.09","17,603,626.52","143,282.00","122.86","United States","NASDAQ","USD","1.00","USD","-"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","17,556,711.16","0.09","17,556,711.16","87,182.00","201.38","United States","NASDAQ","USD","1.00","USD","-"
"HCA","HCA HEALTHCARE","Health Care","Equity","17,459,556.66","0.09","17,459,556.66","41,034.00","425.49","United States","NYSE","USD","1.00","USD","-"
"APD","AIR PRODUCTS AND CHEMICALS","Materials","Equity","17,274,027.93","0.09","17,274,027.93","60,161.00","287.13","United States","NYSE","USD","1.00","USD","-"
"TDG","TRANSDIGM GROUP","Industrials","Equity","17,162,792.90","0.08","17,162,792.90","15,445.00","1,111.22","United States","NYSE","USD","1.00","USD","-"
"TFC","TRUIST FINANCIAL","Financials","Equity","17,157,195.90","0.08","17,157,195.90","342,459.00","50.10","United States","NYSE","USD","1.00","USD","-"
"MNST","MONSTER BEVERAGE","Consumer Staples","Equity","17,146,771.20","0.08","17,146,771.20","387,936.00","44.20","United States","NASDAQ","USD","1.00","USD","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","17,143,016.20","0.08","17,143,016.20","17,143,016.00","1.00","United States","-","USD","1.00","USD","-"
"URI","UNITED RENTALS","Industrials","Equity","17,034,725.80","0.08","17,034,725.80","17,141.00","993.80","United States","NYSE","USD","1.00","USD","-"
"OKE","ONEOK","Energy","Equity","16,958,307.54","0.08","16,958,307.54","174,882.00","96.97","United States","NYSE","USD","1.00","USD","-"
"TRGP","TARGA RESOURCES","Energy","Equity","16,802,401.50","0.08","16,802,401.50","58,494.00","287.25","United States","NYSE","USD","1.00","USD","-"
"COR","CENCORA","Health Care","Equity","16,785,185.96","0.08","16,785,185.96","51,452.00","326.23","United States","NYSE","USD","1.00","USD","-"
"KMI","KINDER MORGAN","Energy","Equity","16,660,133.28","0.08","16,660,133.28","538,118.00","30.96","United States","NYSE","USD","1.00","USD","-"
"CRH","CRH PUBLIC LIMITED PLC","Materials","Equity","16,390,382.94","0.08","16,390,382.94","184,203.00","88.98","United States","NYSE","USD","1.00","USD","-"
"LITE","LUMENTUM HOLDINGS","Information Technology","Equity","16,299,785.60","0.08","16,299,785.60","19,520.00","835.03","United States","NASDAQ","USD","1.00","USD","-"
"LNG","CHENIERE ENERGY","Energy","Equity","15,774,939.92","0.08","15,774,939.92","57,514.00","274.28","United States","NYSE","USD","1.00","USD","-"
"FAST","FASTENAL","Industrials","Equity","15,656,807.52","0.08","15,656,807.52","316,683.00","49.44","United States","NASDAQ","USD","1.00","USD","-"
"BKR","BAKER HUGHES CLASS A","Energy","Equity","15,611,888.12","0.08","15,611,888.12","274,954.00","56.78","United States","NASDAQ","USD","1.00","USD","-"
"D","DOMINION ENERGY","Utilities","Equity","15,583,785.14","0.08","15,583,785.14","241,759.00","64.46","United States","NYSE","USD","1.00","USD","-"
"NUE","NUCOR","Materials","Equity","15,420,902.06","0.08","15,420,902.06","60,562.00","254.63","United States","NYSE","USD","1.00","USD","-"
"DVN","DEVON ENERGY","Energy","Equity","15,399,839.37","0.08","15,399,839.37","309,669.00","49.73","United States","NYSE","USD","1.00","USD","-"
"CTVA","CORTEVA","Materials","Equity","15,396,598.90","0.08","15,396,598.90","186,535.00","82.54","United States","NYSE","USD","1.00","USD","-"
"O","REALTY INCOME REIT","Real Estate","Equity","15,332,319.22","0.08","15,332,319.22","258,686.00","59.27","United States","NYSE","USD","1.00","USD","-"
"FIX","COMFORT SYSTEMS USA","Industrials","Equity","15,310,424.40","0.08","15,310,424.40","9,673.00","1,582.80","United States","NYSE","USD","1.00","USD","-"
"GWW","WW GRAINGER INC","Industrials","Equity","15,257,301.93","0.08","15,257,301.93","11,943.00","1,277.51","United States","NYSE","USD","1.00","USD","-"
"CAH","CARDINAL HEALTH","Health Care","Equity","15,110,003.92","0.07","15,110,003.92","64,328.00","234.89","United States","NYSE","USD","1.00","USD","-"
"SRE","SEMPRA","Utilities","Equity","15,031,314.78","0.07","15,031,314.78","181,122.00","82.99","United States","NYSE","USD","1.00","USD","-"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","15,011,946.18","0.07","15,011,946.18","1,083,113.00","13.86","United States","NYSE","USD","1.00","USD","-"
"APO","APOLLO GLOBAL MANAGEMENT","Financials","Equity","14,878,057.74","0.07","14,878,057.74","115,954.00","128.31","United States","NYSE","USD","1.00","USD","-"
"MRNA","MODERNA","Health Care","Equity","14,857,643.34","0.07","14,857,643.34","101,286.00","146.69","United States","NASDAQ","USD","1.00","USD","-"
"MPWR","MONOLITHIC POWER SYSTEMS INC","Information Technology","Equity","14,852,974.08","0.07","14,852,974.08","12,992.00","1,143.24","United States","NASDAQ","USD","1.00","USD","-"
"KEYS","KEYSIGHT TECHNOLOGIES","Information Technology","Equity","14,775,403.52","0.07","14,775,403.52","46,912.00","314.96","United States","NYSE","USD","1.00","USD","-"
"AME","AMETEK INC","Industrials","Equity","14,680,930.45","0.07","14,680,930.45","62,833.00","233.65","United States","NYSE","USD","1.00","USD","-"
"AFL","AFLAC","Financials","Equity","14,637,599.97","0.07","14,637,599.97","125,097.00","117.01","United States","NYSE","USD","1.00","USD","-"
"MET","METLIFE","Financials","Equity","14,512,844.75","0.07","14,512,844.75","148,469.00","97.75","United States","NYSE","USD","1.00","USD","-"
"DAL","DELTA AIR LINES","Industrials","Equity","14,450,184.00","0.07","14,450,184.00","181,080.00","79.80","United States","NYSE","USD","1.00","USD","-"
"HONA","HONEYWELL AEROSPACE INC","Industrials","Equity","14,304,822.56","0.07","14,304,822.56","87,182.00","164.08","United States","NASDAQ","USD","1.00","USD","-"
"BDX","BECTON DICKINSON","Health Care","Equity","14,286,368.46","0.07","14,286,368.46","78,106.00","182.91","United States","NYSE","USD","1.00","USD","-"
"TER","TERADYNE","Information Technology","Equity","14,190,824.40","0.07","14,190,824.40","43,107.00","329.20","United States","NASDAQ","USD","1.00","USD","-"
"VMRK","VIVMARK RESIDENTIAL","Real Estate","Equity","14,181,935.12","0.07","14,181,935.12","213,841.00","66.32","United States","NYSE","USD","1.00","USD","-"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","14,087,495.88","0.07","14,087,495.88","25,222.00","558.54","United States","NYSE","USD","1.00","USD","-"
"AU","ANGLOGOLD ASHANTI PLC","Materials","Equity","14,033,941.12","0.07","14,033,941.12","139,669.00","100.48","South Africa","NYSE","USD","1.00","USD","-"
"STT","STATE STREET","Financials","Equity","13,830,512.64","0.07","13,830,512.64","73,504.00","188.16","United States","NYSE","USD","1.00","USD","-"
"NU","NU HOLDINGS CLASS A","Financials","Equity","13,727,816.19","0.07","13,727,816.19","952,659.00","14.41","Brazil","NYSE","USD","1.00","USD","-"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","13,689,722.20","0.07","13,689,722.20","46,343.00","295.40","United States","NYSE","USD","1.00","USD","-"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","13,541,761.98","0.07","13,541,761.98","249,021.00","54.38","United States","NYSE","USD","1.00","USD","-"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","13,497,829.33","0.07","13,497,829.33","190,459.00","70.87","United States","NYSE","USD","1.00","USD","-"
"HUM","HUMANA","Health Care","Equity","13,472,769.02","0.07","13,472,769.02","33,101.00","407.02","United States","NYSE","USD","1.00","USD","-"
"AZO","AUTOZONE","Consumer Discretionary","Equity","13,410,081.44","0.07","13,410,081.44","4,522.00","2,965.52","United States","NYSE","USD","1.00","USD","-"
"EW","EDWARDS LIFESCIENCES","Health Care","Equity","13,391,576.80","0.07","13,391,576.80","156,590.00","85.52","United States","NYSE","USD","1.00","USD","-"
"EBAY","EBAY","Consumer Discretionary","Equity","13,308,223.95","0.07","13,308,223.95","122,105.00","108.99","United States","NASDAQ","USD","1.00","USD","-"
"PYPL","PAYPAL HOLDINGS","Financials","Equity","13,295,972.55","0.07","13,295,972.55","246,085.00","54.03","United States","NASDAQ","USD","1.00","USD","-"
"ADSK","AUTODESK","Information Technology","Equity","13,278,855.72","0.07","13,278,855.72","58,004.00","228.93","United States","NASDAQ","USD","1.00","USD","-"
"VST","VISTRA","Utilities","Equity","13,144,885.65","0.07","13,144,885.65","93,405.00","140.73","United States","NYSE","USD","1.00","USD","-"
"COHR","COHERENT","Information Technology","Equity","13,029,451.50","0.06","13,029,451.50","48,891.00","266.50","United States","NYSE","USD","1.00","USD","-"
"ETR","ENTERGY CORP","Utilities","Equity","13,025,164.28","0.06","13,025,164.28","125,677.00","103.64","United States","NYSE","USD","1.00","USD","-"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","13,014,926.05","0.06","13,014,926.05","31,073.00","418.85","United States","NYSE","USD","1.00","USD","-"
"CMG","CHIPOTLE MEXICAN GRILL","Consumer Discretionary","Equity","12,989,753.70","0.06","12,989,753.70","350,790.00","37.03","United States","NYSE","USD","1.00","USD","-"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","12,874,697.64","0.06","12,874,697.64","46,242.00","278.42","United States","NYSE","USD","1.00","USD","-"
"LHX","L3HARRIS TECHNOLOGIES","Industrials","Equity","12,875,157.46","0.06","12,875,157.46","51,722.00","248.93","United States","NYSE","USD","1.00","USD","-"
"NTRA","NATERA","Health Care","Equity","12,821,226.48","0.06","12,821,226.48","37,512.00","341.79","United States","NASDAQ","USD","1.00","USD","-"
"XEL","XCEL ENERGY INC","Utilities","Equity","12,720,219.84","0.06","12,720,219.84","171,524.00","74.16","United States","NASDAQ","USD","1.00","USD","-"
"GRMN","GARMIN","Consumer Discretionary","Equity","12,536,350.56","0.06","12,536,350.56","44,712.00","280.38","United States","NYSE","USD","1.00","USD","-"
"CIEN","CIENA","Information Technology","Equity","12,351,848.52","0.06","12,351,848.52","38,643.00","319.64","United States","NYSE","USD","1.00","USD","-"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","12,344,057.60","0.06","12,344,057.60","54,656.00","225.85","United States","NYSE","USD","1.00","USD","-"
"IQV","IQVIA HOLDINGS","Health Care","Equity","12,336,917.79","0.06","12,336,917.79","46,437.00","265.67","United States","NYSE","USD","1.00","USD","-"
"MSTR","STRATEGY INC CLASS A","Information Technology","Equity","12,312,275.40","0.06","12,312,275.40","89,910.00","136.94","United States","NASDAQ","USD","1.00","USD","-"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","12,307,996.94","0.06","12,307,996.94","199,223.00","61.78","United States","NYSE","USD","1.00","USD","-"
"CARR","CARRIER GLOBAL","Industrials","Equity","12,283,816.02","0.06","12,283,816.02","214,527.00","57.26","United States","NYSE","USD","1.00","USD","-"
"EXC","EXELON CORP","Utilities","Equity","11,995,519.68","0.06","11,995,519.68","280,794.00","42.72","United States","NASDAQ","USD","1.00","USD","-"
"NKE","NIKE CLASS B","Consumer Discretionary","Equity","11,953,960.20","0.06","11,953,960.20","322,644.00","37.05","United States","NYSE","USD","1.00","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","11,861,899.98","0.06","11,861,899.98","11,861,900.00","100.00","United States","-","USD","1.00","USD","-"
"VTR","VENTAS REIT","Real Estate","Equity","11,856,269.70","0.06","11,856,269.70","133,067.00","89.10","United States","NYSE","USD","1.00","USD","-"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","11,808,662.58","0.06","11,808,662.58","53,118.00","222.31","United States","NYSE","USD","1.00","USD","-"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","11,697,212.10","0.06","11,697,212.10","61,098.00","191.45","United States","NASDAQ","USD","1.00","USD","-"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","11,421,929.50","0.06","11,421,929.50","95,581.00","119.50","United States","NYSE","USD","1.00","USD","-"
"A","AGILENT TECHNOLOGIES INC","Health Care","Equity","11,391,092.80","0.06","11,391,092.80","77,596.00","146.80","United States","NYSE","USD","1.00","USD","-"
"XYZ","BLOCK CLASS A","Financials","Equity","11,371,203.48","0.06","11,371,203.48","143,052.00","79.49","United States","NYSE","USD","1.00","USD","-"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","11,367,378.64","0.06","11,367,378.64","131,506.00","86.44","United States","NYSE","USD","1.00","USD","-"
"CBRE","CBRE GROUP CLASS A","Real Estate","Equity","11,293,135.00","0.06","11,293,135.00","80,150.00","140.90","United States","NYSE","USD","1.00","USD","-"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","11,218,605.52","0.06","11,218,605.52","355,244.00","31.58","United States","NASDAQ","USD","1.00","USD","-"
"NDAQ","NASDAQ INC","Financials","Equity","11,197,454.31","0.06","11,197,454.31","122,283.00","91.57","United States","NASDAQ","USD","1.00","USD","-"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE","Communication","Equity","11,190,973.64","0.06","11,190,973.64","50,204.00","222.91","United States","NASDAQ","USD","1.00","USD","-"
"IDXX","IDEXX LABORATORIES","Health Care","Equity","11,177,708.16","0.06","11,177,708.16","21,936.00","509.56","United States","NASDAQ","USD","1.00","USD","-"
"AIG","AMERICAN INTERNATIONAL GROUP","Financials","Equity","11,146,884.48","0.06","11,146,884.48","146,112.00","76.29","United States","NYSE","USD","1.00","USD","-"
"YUM","YUM BRANDS","Consumer Discretionary","Equity","11,110,251.58","0.05","11,110,251.58","75,926.00","146.33","United States","NYSE","USD","1.00","USD","-"
"ROP","ROPER TECHNOLOGIES","Information Technology","Equity","11,085,384.12","0.05","11,085,384.12","28,092.00","394.61","United States","NASDAQ","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","11,030,089.02","0.05","11,030,089.02","26,902.00","410.01","United States","NYSE","USD","1.00","USD","-"
"WDAY","WORKDAY CLASS A","Information Technology","Equity","10,963,542.92","0.05","10,963,542.92","56,452.00","194.21","United States","NASDAQ","USD","1.00","USD","-"
"SYY","SYSCO","Consumer Staples","Equity","10,915,921.18","0.05","10,915,921.18","130,667.00","83.54","United States","NYSE","USD","1.00","USD","-"
"FLEX","FLEX LTD","Information Technology","Equity","10,898,941.76","0.05","10,898,941.76","100,618.00","108.32","United States","NASDAQ","USD","1.00","USD","-"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Financials","Equity","10,883,012.25","0.05","10,883,012.25","119,923.00","90.75","United States","NASDAQ","USD","1.00","USD","-"
"VEEV","VEEVA SYSTEMS CLASS A","Health Care","Equity","10,846,243.42","0.05","10,846,243.42","40,826.00","265.67","United States","NYSE","USD","1.00","USD","-"
"FANG","DIAMONDBACK ENERGY","Energy","Equity","10,823,957.80","0.05","10,823,957.80","52,615.00","205.72","United States","NASDAQ","USD","1.00","USD","-"
"ALAB","ASTERA LABS","Information Technology","Equity","10,811,359.44","0.05","10,811,359.44","42,061.00","257.04","United States","NASDAQ","USD","1.00","USD","-"
"RVMD","REVOLUTION MEDICINES","Health Care","Equity","10,778,735.61","0.05","10,778,735.61","52,551.00","205.11","United States","NASDAQ","USD","1.00","USD","-"
"ED","CONSOLIDATED EDISON","Utilities","Equity","10,712,023.26","0.05","10,712,023.26","101,267.00","105.78","United States","NYSE","USD","1.00","USD","-"
"MSCI","MSCI","Financials","Equity","10,693,196.10","0.05","10,693,196.10","19,314.00","553.65","United States","NYSE","USD","1.00","USD","-"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","10,471,748.52","0.05","10,471,748.52","146,499.00","71.48","United States","NASDAQ","USD","1.00","USD","-"
