iShares Core S&P 500 ETF
Fund Holdings as of,"Sep 23, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,139,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NCLH","NORWEGIAN CRUISE LINE HOLDINGS","Consumer Discretionary","Equity","86,151,710.22","0.01","86,151,710.22","6,075,579.00","14.18","United States","NYSE","USD","1.00","USD","-"
"AOS","A O SMITH","Industrials","Equity","84,333,831.46","0.01","84,333,831.46","1,460,579.00","57.74","United States","NYSE","USD","1.00","USD","-"
"DVA","DAVITA INC","Health Care","Equity","82,238,650.72","0.01","82,238,650.72","449,048.00","183.14","United States","NYSE","USD","1.00","USD","-"
"WYNN","WYNN RESORTS","Consumer Discretionary","Equity","78,941,014.20","0.01","78,941,014.20","969,196.00","81.45","United States","NASDAQ","USD","1.00","USD","-"
"ERIE","ERIE INDEMNITY CLASS A","Financials","Equity","77,499,390.59","0.01","77,499,390.59","343,267.00","225.77","United States","NASDAQ","USD","1.00","USD","-"
"HRL","HORMEL FOODS CORP","Consumer Staples","Equity","77,203,446.00","0.01","77,203,446.00","3,875,675.00","19.92","United States","NYSE","USD","1.00","USD","-"
"PSKY","PARAMOUNT SKYDANCE CORP CLASS B","Communication","Equity","72,065,968.44","0.01","72,065,968.44","7,235,539.00","9.96","United States","NASDAQ","USD","1.00","USD","-"
"BF B","BROWN FORMAN CLASS B","Consumer Staples","Equity","61,806,790.98","0.01","61,806,790.98","2,350,962.00","26.29","United States","NYSE","USD","1.00","USD","-"
"NWS","NEWS CLASS B","Communication","Equity","49,369,091.38","0.01","49,369,091.38","1,581,329.00","31.22","United States","NASDAQ","USD","1.00","USD","-"
"HOLX","HOLOGIC INC","Health Care","Equity","28,433.88","0.00","28,433.88","2,843,388.00","0.01","United States","NO MARKET (E.G. UNLISTED)","USD","1.00","USD","-"
"ESZ6","S&P500 EMINI DEC 26","Cash and/or Derivatives","Futures","0.00","0.00","1,224,946,000.00","3,152.00","7,772.50","-","Index And Options Market","USD","1.00","USD","-"

